serieComp,Orden,Operacion,Descripcion,serieEquipo,TrabajoCotizado,TrabajoReal,OSMadre
1HL00157,505900708602,90,ARMAR FRENO,10056365,16.0,16.0,505900708600
1HL00157,505900708602,100,MONTAJE STUD FRENO,10056365,5.0,5.0,505900708600
1HL00157,505900708602,110,ARMAR WHEEL,10056365,17.0,19.0,505900708600
1HL00157,505900708602,120,MONTAJE STUD FRENO,10056365,8.0,8.0,505900708600
1HL00157,505900708602,130,ACOPLE SUSPENSION MAZA,10056365,8.0,8.0,505900708600
1HL00157,505900708602,140,PINTAR,10056365,2.0,0.0,505900708600
1HL00157,505900708602,150,MONTAJE BASE NORMAL PLANA,10056365,3.0,5.0,505900708600
1HL00157,505900708602,160,INSUMOS REPARACION DE COMPONENTE,10056365,7.6,0.0,505900708600
1HL00157,505900708602,170,PROTECCIONES DE STUD,10056365,1.8,0.0,505900708600
1HL00157,505900708602,190,TTA MAESTRANZA,10056365,67.9,0.0,505900708600
JSM00419,505900708701,10,DESARMAR Y EVALUAR SUSPENSION,10039905,14.0,14.0,505900708700
JSM00419,505900708701,20,ARMAR SUSPENSION,10039905,14.0,13.5,505900708700
JSM00419,505900708702,10,LAVAR,10039905,2.0,0.0,505900708700
JSM00419,505900708702,20,DESMONTAJE BASE NORMAL PLANA,10039905,2.0,2.5,505900708700
JSM00419,505900708702,30,DESACOPLE SUSPENSION MAZA,10039905,8.0,8.0,505900708700
JSM00419,505900708702,40,DESARME Y EVALUACION WHEEL,10039905,15.0,16.5,505900708700
JSM00419,505900708702,50,EXTRAER STUD WHEEL,10039905,8.0,8.0,505900708700
JSM00419,505900708702,60,DESARME Y EVALUACION FRENO,10039905,13.0,15.5,505900708700
JSM00419,505900708702,70,EXTRAER STUD FRENO,10039905,5.0,5.0,505900708700
JSM00419,505900708702,80,END,10039905,11.5,11.0,505900708700
JSM00419,505900708702,90,ARMAR FRENO,10039905,16.0,16.0,505900708700
JSM00419,505900708702,100,MONTAJE STUD FRENO,10039905,5.0,5.0,505900708700
JSM00419,505900708702,110,ARMAR WHEEL,10039905,17.0,20.0,505900708700
JSM00419,505900708702,120,MONTAJE STUD WHEEL,10039905,8.0,8.0,505900708700
JSM00419,505900708702,130,ACOPLE SUSPENSION MAZA,10039905,8.0,8.0,505900708700
JSM00419,505900708702,140,PINTAR,10039905,2.0,0.0,505900708700
JSM00419,505900708702,150,MONTAJE BASE NORMAL PLANA,10039905,3.0,3.0,505900708700
JSM00419,505900708702,160,INSUMOS REPARACION DE COMPONENTE,10039905,7.6,0.0,505900708700
JSM00419,505900708702,170,PROTECCIONES DE STUD,10039905,1.8,0.0,505900708700
JSM00419,505900708702,200,TTA MAESTRANZA,10039905,67.3,0.0,505900708700
JSM00419,505900708702,210,PS54100 - 60% FABRICA - 40% REPARACION,10039905,221.0,0.0,505900708700
LAJ00473,505900699602,10,LAVAR,10040633,2.0,0.0,505900699600
LAJ00473,505900699602,20,DESMONTAJE BASE NORMAL PLANA,10040633,2.0,2.0,505900699600
LAJ00473,505900699602,30,DESACOPLE SUSPENSION MAZA,10040633,8.0,8.5,505900699600
LAJ00473,505900699602,40,DESARME Y EVALUACION WHEEL,10040633,15.0,17.0,505900699600
LAJ00473,505900699602,50,EXTRAER STUD WHEEL,10040633,8.0,8.5,505900699600
LAJ00473,505900699602,60,DESARME Y EVALUACION FRENO,10040633,13.0,14.0,505900699600
LAJ00473,505900699602,70,EXTRAER STUD FRENO,10040633,5.0,5.0,505900699600
LAJ00473,505900699602,80,END,10040633,11.5,11.5,505900699600
LAJ00473,505900699602,90,ARMAR FRENO,10040633,16.0,17.5,505900699600
LAJ00473,505900699602,100,MONTAJE STUD FRENO,10040633,5.0,5.5,505900699600
LAJ00473,505900699602,110,ARMAR WHEEL,10040633,17.0,17.0,505900699600
LAJ00473,505900699602,120,MONTAJE STUD WHEEL,10040633,8.0,8.0,505900699600
LAJ00473,505900699602,130,ACOPLE SUSPENSION MAZA,10040633,8.0,8.5,505900699600
LAJ00473,505900699602,140,PINTAR,10040633,2.0,0.0,505900699600
LAJ00473,505900699602,150,MONTAJE BASE NORMAL PLANA,10040633,3.0,3.0,505900699600
LAJ00473,505900699602,160,INSUMOS REPARACION DE COMPONENTE,10040633,7.6,0.0,505900699600
LAJ00473,505900699602,170,PROTECCIONES DE STUD,10040633,1.8,0.0,505900699600
LAJ00473,505900699602,190,TTA MAESTRANZA,10040633,72.7,0.0,505900699600
1HL00154,505900712101,10,LAVAR TRANSMISION,10056356,1.0,1.0,505900712100
1HL00154,505900712101,20,DESARMAR Y EVALUAR TRANSMISION,10056356,2.0,2.0,505900712100
1HL00154,505900712101,30,DESARMAR Y EVALUAR PLANETARIOS,10056356,22.0,24.0,505900712100
1HL00154,505900712101,40,DESACOPLE CAJA TR,10056356,2.0,2.0,505900712100
1HL00154,505900712101,50,DESARMAR Y EVALUAR CAJA TR.,10056356,5.0,6.5,505900712100
1HL00154,505900712101,60,DESARMAR Y EVALUAR CONTROL H.,10056356,9.0,12.0,505900712100
1HL00154,505900712101,70,END,10056356,7.0,7.0,505900712100
1HL00154,505900712101,80,ARMAR PLANETARIOS,10056356,20.0,21.0,505900712100
1HL00154,505900712101,90,ARMAR CAJA TR.,10056356,5.0,5.0,505900712100
1HL00154,505900712101,100,ACOPLE CAJA TR,10056356,2.0,2.0,505900712100
1HL00154,505900712101,110,ARMAR CONTROL H.,10056356,9.0,10.5,505900712100
1HL00154,505900712101,120,ARMAR TRANSMISION,10056356,3.0,3.0,505900712100
1HL00154,505900712101,130,PRUEBA HIDRAULICA,10056356,10.5,10.5,505900712100
1HL00154,505900712101,140,PINTAR,10056356,1.5,0.0,505900712100
1HL00154,505900712101,150,INSUMOS REPARACION DE COMPONENTE,10056356,5.0,0.0,505900712100
1HL00154,505900712101,160,MUESTRAS DE ACEITE,10056356,0.9,1.0,505900712100
1HL00154,505900712101,200,TTA MAESTRANZA,10056356,15.8,0.0,505900712100
JSM00245,505900712201,10,LAVAR TRANSMISION,10039860,1.5,1.5,505900712200
JSM00245,505900712201,20,DESARMAR Y EVALUAR TRANSMISION,10039860,12.0,12.0,505900712200
JSM00245,505900712201,30,DESARMAR Y EVALUAR PLANETARIO ENTRADA,10039860,18.0,22.5,505900712200
JSM00245,505900712201,40,DESARMAR Y EVALUAR PLANETARIO SALIDA,10039860,23.0,26.0,505900712200
JSM00245,505900712201,50,DESARMAR Y EVALUAR CONTROL H.,10039860,10.5,12.0,505900712200
JSM00245,505900712201,60,END,10039860,6.0,5.5,505900712200
JSM00245,505900712201,70,ARMAR PLANETARIO ENTRADA,10039860,22.0,22.0,505900712200
JSM00245,505900712201,80,ARMAR PLANETARIO SALIDA,10039860,22.0,22.0,505900712200
JSM00245,505900712201,90,ARMAR CONTROL H.,10039860,8.0,10.5,505900712200
JSM00245,505900712201,100,ARMAR TRANSMISION,10039860,12.0,12.0,505900712200
JSM00245,505900712201,110,PRUEBA HIDRAULICA,10039860,44.0,10.5,505900712200
JSM00245,505900712201,120,PINTAR,10039860,1.5,0.0,505900712200
JSM00245,505900712201,130,INSUMOS REPARACION DE COMPONENTE,10039860,9.0,0.0,505900712200
JSM00245,505900712201,140,MUESTRA ACEITE,10039860,0.9,0.0,505900712200
JSM00245,505900712201,150,BRACKET ARNES,10039860,1.3,0.0,505900712200
JSM00245,505900712201,190,TTA MAESTRANZA,10039860,87.9,0.0,505900712200
JSM00190,505900704112,10,PS46287,10039855,0.0,8.0,505900704100
JSM00445,505900716501,10,LAVAR MOTOR,10039916,2.4,2.0,505900716500
JSM00445,505900716501,20,DESARMAR Y EVALUAR ACOPLAMIENTO FLEXIBLE,10039916,24.0,41.5,505900716500
JSM00445,505900716501,30,DESARMAR Y EVALUAR MOTOR DELANTERO,10039916,96.0,106.0,505900716500
JSM00445,505900716501,40,DESARMAR Y EVALUAR BLOCK DE MOTOR DELANT,10039916,13.8,46.0,505900716500
JSM00445,505900716501,50,MEDICION ALTURA BLOCK DELANTERO,10039916,3.0,3.0,505900716500
JSM00445,505900716501,60,REACONDICIONAR PISTON Y BIELA DELANTERO,10039916,16.8,22.0,505900716500
JSM00445,505900716501,70,PRUEBA POR FISURAS/FUGAS MOTOR DELANTERO,10039916,12.9,14.0,505900716500
JSM00445,505900716501,80,END MOTOR DELANTERO,10039916,23.5,23.5,505900716500
JSM00445,505900716501,90,REACONDICIONAR TURBOALIMENTADOR DELANTER,10039916,4.8,7.0,505900716500
JSM00445,505900716501,100,REACONDICIONAR SISTEMA ELECTRICO DELANTE,10039916,12.0,15.5,505900716500
JSM00445,505900716501,110,REACONDICIONAR ALTERNADOR,10039916,7.2,10.0,505900716500
JSM00445,505900716501,120,REACONDICIONAR COMPRESOR DEL A/C,10039916,1.2,2.0,505900716500
JSM00445,505900716501,130,REACONDICIONAR BOMBA DE AGUA DELANTERO,10039916,3.6,5.0,505900716500
JSM00445,505900716501,140,REACONDICIONAR BOMBA AGUA AFTERCOOLER DE,10039916,3.6,5.0,505900716500
