genTipoComp,genModelo,genEstado,genTipoReparacion,genHh,genNVueltas,genDemora,repNP,repNoKitCant,moVariacion,moDesarmeVariacion,moSalvatajeTrabajoReal,moSalvatajeCantPersonal,genPondExp,genPondNivel,genPondAvance,genPndCursos,repYCostos,moYCostos,ttaYCostos,genYCostos
MA,797B,DESPACHO,Overhaul,8536.0,4,-10.0,26.0,107.0,1.0048951048951051,-0.13978494623655913,11.5,1.0,1818.7902097902097,1.3010752688172043,0.0,0.19984051036682615,63402.03,6551.33,10294.75,86101.09
MO,797B,DESPACHO,Overhaul,16624.0,1,0.0,1041.0,3983.0,-0.0023023326264767978,-0.29126925898752754,46.0,5.0,3747.0669914738123,3.107116654438738,0.0,0.010574930016881423,401767.83,76168.87,6971.61,506811.51
DI,793F,TERMINADO,Overhaul,22671.0,1,-7.0,52.0,23.0,0.08000000000000006,-0.07142857142857142,7.0,0.0,5878.0,3.0,0.043478260869565216,0.06666666666666667,14357.68,2344.2,0.0,16701.88
MF,793F,TERMINADO,Overhaul,23573.0,0,-1.0,71.0,46.0,-0.027500000000000035,-0.08181818181818182,15.5,2.0,3287.875,1.890909090909091,0.0,0.07206688596491229,59989.93,7169.06,0.0,67158.99
MA,793F,TERMINADO,Overhaul,4097.0,1,0.0,103.0,120.0,0.1795774647887324,-0.08235294117647059,7.0,1.0,2728.443661971831,2.0,0.10997442455242966,0.3714788732394366,60417.53,6457.12,9612.49,77877.76999999999
MA,797B,DESPACHO,Proceso Continuo,16394.0,3,0.0,14.0,4.0,0.10460526315789477,-0.10112359550561797,11.5,2.0,2285.8388157894738,2.303370786516854,0.04201270151441133,0.35349073753462606,83128.69,6913.71,0.0,90479.9
MA,797F,DESPACHO,Proceso Continuo,16227.0,3,20.0,12.0,6.0,0.10743243243243247,-0.024390243902439025,11.5,1.0,2961.2736486486488,2.658536585365854,0.04294803817603393,0.32436761244327034,44114.7,6808.14,956.48,51879.32
MA,797F,TERMINADO,Overhaul,13004.0,3,0.0,53.0,92.0,0.8508715300193672,-0.17525773195876287,11.5,3.0,3477.0090380890897,2.020618556701031,0.027790228597041684,0.07515156516209827,102673.94,6955.61,8039.7,123731.76
TR,D11T,DESPACHO,Overhaul,23214.0,1,-1.0,34.0,36.0,1.0952380952380953,0.7575757575757576,9.0,2.0,3758.224489795918,3.8181818181818183,0.0,0.28324957802669937,12327.34,3375.9,0.0,15703.24
MA,797F,DESPACHO,Overhaul,13603.0,1,0.0,26.0,25.0,1.352112676056338,-0.13978494623655913,1.0,1.0,4224.978873239437,1.5268817204301075,0.0,0.15966842723004693,91481.16,6605.6,5524.49,111611.26
CO,797F,DESPACHO,Overhaul,13629.0,1,0.0,55.0,83.0,0.18518518518518517,0.0,6.0,0.0,4463.304526748971,2.833333333333333,0.0,0.02165908598657136,23573.07,6766.25,0.0,30651.82
TR,797F,TERMINADO,Overhaul,19523.0,1,-6.0,230.0,416.0,2.46246719160105,-0.1056338028169014,6.0,2.0,4103.443569553806,3.2535211267605635,0.0,0.12689943362342865,81694.67,8786.03,0.0,93705.72
TR,797B,DESPACHO,Overhaul,55.0,5,0.0,184.0,118.0,0.08731707317073173,-0.17532467532467533,6.0,2.0,3733.6,1.909090909090909,0.0,0.04543485237483953,86339.7,9454.8,0.0,104808.26
DI,797B,DESPACHO,Overhaul,21073.0,1,-19.0,105.0,104.0,0.059292035398230115,-0.08163265306122448,8.0,1.0,3092.6814159292035,1.9387755102040818,0.0,0.38390777829529577,30910.62,5256.57,867.92,37035.11
DI,797F,TERMINADO,Overhaul,7781.0,3,-29.0,99.0,94.0,0.5940928270042195,-0.05263157894736842,8.0,1.0,2875.464135021097,2.221052631578947,0.009610983981693364,0.405487082685617,64607.81,5440.21,871.64,73950.90999999999
TR,797B,DESPACHO,Overhaul,15246.0,3,-2.0,170.0,238.0,0.1586206896551725,-0.0078125,3.5,1.0,3756.4615384615386,2.40625,0.004076086956521739,0.014049677207571944,69554.67,11526.13,11502.99,98461.82
MA,797B,DESPACHO,Overhaul,22270.0,4,-14.0,23.0,26.0,0.06689189189189193,-0.024390243902439025,11.5,2.0,1643.7533783783783,1.3780487804878048,0.0,0.005701013513513514,101203.06999999999,6714.55,8272.62,118109.76
TR,797F,DESPACHO,Overhaul,15514.0,0,-3.0,185.0,402.0,1.9641509433962263,0.007936507936507936,6.0,1.0,3610.3797169811323,2.571428571428571,0.004140786749482401,0.1308424362793777,84795.85,9766.23,0.0,96568.34
MA,797B,DESPACHO,Overhaul,15246.0,4,-1.0,25.0,17.0,0.3326666666666667,-0.03614457831325301,10.5,1.0,1820.9633333333334,1.8795180722891565,0.007333682556312205,0.32330116959064326,62553.8,6977.75,1909.86,73316.41
CO,793D,DESPACHO,Overhaul,20301.0,0,-5.0,98.0,13.0,0.09230769230769229,0.0,6.0,1.0,3371.965811965812,3.761904761904762,0.0,0.2687059529164792,12166.42,2650.79,0.0,14817.21
MF,797F,DESPACHO,Proceso Continuo,31772.0,1,0.0,22.0,6.0,0.12844036697247707,-0.06896551724137931,16.0,2.0,2723.6360856269116,3.4482758620689657,0.015742128935532233,0.42568404957347494,231782.35,7605.75,0.0,239388.1
MF,797B,DESPACHO,Proceso Continuo,17697.0,2,-2.0,15.0,5.0,0.13190184049079753,-0.14285714285714285,16.0,3.0,2027.3067484662577,2.9999999999999996,0.01828847481021394,0.4785884701528873,125837.28,7582.49,0.0,133419.77
MA,797B,TERMINADO,Proceso Continuo,19779.0,4,0.0,11.0,66.0,0.37597173144876317,-0.1111111111111111,10.5,1.0,3261.035335689046,2.0,0.03768115942028985,0.14075382803297998,103984.32999999999,6582.35,0.0,112238.56
MA,797F,TERMINADO,Overhaul,18041.0,5,0.0,27.0,22.0,0.622360248447205,-0.10112359550561797,11.5,2.0,2463.2795031055903,2.0,0.057156814851001464,0.18504140786749484,107607.92,7440.1,4507.48,124248.65
CO,797F,DESPACHO,Proceso Continuo,22263.0,4,-4.0,71.0,54.0,-0.08929503916449083,-0.0967741935483871,6.0,1.0,4208.245430809399,1.817204301075269,0.0,0.14016765150474095,59283.520000000004,8661.76,1850.29,70846.1
DI,854K,DESPACHO,Overhaul,4056.0,0,-20.0,32.0,62.0,0.2728813559322033,-0.22,7.0,1.0,2275.271186440678,2.0,0.0,0.12682129051442165,11588.39,2670.7,0.0,15056.66
DI,854K,DESPACHO,Overhaul,13566.0,2,-17.0,38.0,67.0,-0.020799999999999954,-0.07142857142857142,11.5,2.0,5192.92,3.0,0.043478260869565216,0.06718571428571429,18647.24,2840.23,931.68,22621.52
DI,854K,DESPACHO,Overhaul,12600.0,1,-23.0,35.0,12.0,0.487128712871287,-0.07142857142857142,7.0,1.0,3008.831683168317,2.0,0.0,0.5200046320421516,7522.6,2302.16,690.91,11313.24
MF,797B,DESPACHO,Proceso Continuo,22587.0,1,0.0,18.0,7.0,0.06340057636887608,-0.136,14.5,2.0,1918.9682997118155,1.824,0.0,0.2785605945699985,90868.57,8070.93,1166.36,100105.86
CO,797F,DESPACHO,Proceso Continuo,8299.0,0,0.0,12.0,8.0,0.14037735849056598,0.0,6.0,0.0,3944.4603773584904,4.333333333333333,0.0,0.0,19159.53,6163.68,0.0,25323.21
MA,797B,DESPACHO,Proceso Continuo,30064.0,1,-7.0,27.0,115.0,1.6037974683544303,0.050505050505050504,22.0,2.0,1959.759493670886,1.1717171717171717,0.0,0.1328766933155674,110644.0,7208.849999999999,2109.21,128365.21999999999
MF,797F,DESPACHO,Overhaul,14237.0,0,-10.0,25.0,27.0,0.03296703296703297,-0.17557251908396945,16.0,1.0,3807.3269230769233,2.3740458015267176,0.0,0.11809371184371185,141099.79,8234.6,230.6,149725.69
TR,D11T,TERMINADO,Overhaul,9592.0,0,-8.0,90.0,98.0,1.2265822784810128,0.8709677419354839,5.0,1.0,4062.3607594936707,2.32258064516129,0.0,0.007120253164556962,20691.120000000003,3567.48,1182.21,26437.77
MF,797B,DESPACHO,Proceso Continuo,22587.0,1,-1.0,16.0,4.0,0.010958904109589041,-0.18796992481203006,16.0,1.0,2948.0109589041094,2.7669172932330826,0.014056881333769203,0.3964265973152058,78314.41,8430.26,0.0,86744.67
MF,797B,TERMINADO,Overhaul,13067.0,1,-26.0,37.0,17.0,0.5624615384615385,-0.0847457627118644,16.0,2.0,2162.550769230769,2.423728813559322,0.021370670596904937,0.3017112010796221,88153.67,7337.56,226.88,98854.81
TR,D11T,TERMINADO,Overhaul,4684.0,1,-23.0,29.0,27.0,1.0130718954248366,0.7575757575757576,12.5,3.0,3438.823529411765,4.454545454545454,0.0,0.03749740636995538,5625.95,3461.25,0.0,9087.2
MF,797B,DESPACHO,Proceso Continuo,20000.0,0,-1.0,15.0,4.0,0.01652892561983471,-0.12903225806451613,16.0,1.0,3414.3168044077133,3.5806451612903225,0.0,0.13219394905997778,78404.95,8289.7,0.0,86694.65
MF,797B,DESPACHO,Proceso Continuo,11659.0,0,0.0,16.0,58.0,0.09821428571428571,0.018867924528301886,16.0,2.0,2658.8928571428573,2.30188679245283,0.013125512715340442,0.13245309454191034,88256.26,7438.93,0.0,95695.19
MA,797F,TERMINADO,Proceso Continuo,26003.0,0,0.0,45.0,53.0,1.0365185636031646,-0.13043478260869565,22.0,2.0,2196.843578819233,1.1956521739130435,0.0,0.06641391086765402,107332.93,7479.96,4356.02,127156.5
MA,797F,DESPACHO,Proceso Continuo,28668.0,0,-3.0,16.0,64.0,0.02532467532467536,-0.15789473684210525,11.5,2.0,2472.253246753247,1.8526315789473684,0.028375286041189933,0.1784090909090909,69370.34,7138.07,1022.4499999999999,77530.85
MA,797F,DESPACHO,Proceso Continuo,31091.0,3,-6.0,126.0,347.0,0.8042813455657493,-0.34959349593495936,11.5,2.0,2949.743119266055,2.414634146341464,0.0035348179568752205,0.06225122566865686,45590.22,7529.639999999999,9770.66,69089.53
MA,797B,TERMINADO,Overhaul,22445.0,4,-6.0,25.0,66.0,0.6093457943925235,-0.3162393162393162,11.5,2.0,1590.6355140186915,1.5811965811965814,0.015607580824972128,0.25529595015576323,96081.16,7274.98,10228.47,118146.82
MO,797B,DESPACHO,Overhaul,15040.0,0,-6.0,1026.0,2793.0,0.22062653995072165,-0.24766355140186916,46.0,2.0,3931.518266475645,3.1443548387096776,0.0,0.007311706917724109,398511.67,65138.15000000001,6237.2,489205.98
TR,797F,DESPACHO,Overhaul,17099.0,2,-5.0,246.0,393.0,2.299772209567198,0.14003590664272886,6.0,1.0,3982.3189066059226,3.4649910233393175,0.0,0.040282939695480156,107373.76,9975.49,0.0,121377.18
MF,797B,TERMINADO,Overhaul,14715.0,2,-13.0,21.0,15.0,0.15747126436781614,-0.1,16.0,1.0,2595.120689655172,2.0083333333333333,0.011231884057971016,0.17130427841634738,134415.5,6375.45,226.9,141782.68
MF,797B,TERMINADO,Proceso Continuo,13449.0,1,0.0,16.0,5.0,0.18269230769230768,-0.03571428571428571,16.0,2.0,1956.6378205128203,2.0,0.0,0.37411905832958464,76586.46,6907.58,0.0,83494.04
MF,797F,DESPACHO,Overhaul,28898.0,0,-11.0,39.0,184.0,0.054285714285714284,-0.14285714285714285,16.0,1.0,2830.2057142857143,1.9285714285714284,0.0,0.10557142857142857,134334.48,7874.71,226.9,142436.09
CO,797F,TERMINADO,Overhaul,14930.0,1,0.0,145.0,1268.0,0.33758865248226944,0.0,6.0,1.0,3500.904255319149,4.0,0.0,0.18812989921612538,50626.100000000006,6243.39,0.0,58565.810000000005
TR,797B,DESPACHO,Overhaul,6155.0,2,-41.0,346.0,1823.0,1.416370106761566,2.8484848484848486,6.0,1.0,2348.494661921708,3.1515151515151514,0.0,0.03788552787663108,118960.43,6433.299999999999,0.0,127491.81
MF,797B,DESPACHO,Proceso Continuo,11111.0,1,-1.0,19.0,5.0,0.2503067484662577,-0.01818181818181818,16.0,2.0,3671.9018404907974,2.0,0.010276679841897233,0.2008251072466442,83421.06,7217.53,0.0,91507.58
CO,797F,DESPACHO,Proceso Continuo,24598.0,1,-1.0,22.0,17.0,0.20216606498194944,0.0,6.0,2.0,4257.667870036101,4.0,0.0,0.014039310068190935,33175.48,6132.69,0.0,40001.58
MA,797B,DESPACHO,Proceso Continuo,20840.0,3,-1.0,35.0,13.0,0.18811188811188814,0.14285714285714285,11.5,2.0,2602.9405594405594,1.8241758241758241,0.0,0.2432063550484603,120909.66,6331.94,1041.36,190036.16999999998
CO,797B,DESPACHO,Proceso Continuo,15905.0,2,-2.0,22.0,27.0,0.175,0.0,6.0,1.0,3616.4964285714286,4.75,0.0,0.031578947368421054,30769.44,6199.11,0.0,37578.63
MA,797B,DESPACHO,Proceso Continuo,27468.0,0,0.0,23.0,14.0,0.03202614379084971,-0.16666666666666666,11.5,2.0,2632.7908496732025,1.2291666666666667,0.0,0.09608750907770516,89144.61,6774.74,0.0,95919.35
MO,797B,DESPACHO,Overhaul,16139.0,0,-4.0,965.0,3585.0,0.163065693430657,-0.22843450479233227,58.5,5.0,3671.8856610800744,3.1253993610223643,0.0,0.021997451729883367,376853.13,62885.07,1012.2700000000001,452805.19
TR,797F,DESPACHO,Overhaul,18240.0,2,-12.0,164.0,308.0,0.3235897435897437,-0.1910828025477707,6.0,1.0,4475.110256410257,2.5414012738853504,0.0,0.15836032388663968,65771.79000000001,8807.18,0.0,74578.97
CO,797B,DESPACHO,Proceso Continuo,18342.0,1,-3.0,20.0,20.0,0.03851351351351344,-0.11578947368421053,6.0,1.0,3539.7466216216217,3.0,0.0,0.14366998577524892,22621.16,6553.34,0.0,29293.54
MA,797F,DESPACHO,Proceso Continuo,35182.0,1,0.0,12.0,29.0,0.1238434163701068,-0.23809523809523808,11.5,3.0,2185.188612099644,2.857142857142857,0.03975155279503105,0.3441406006118499,64040.149999999994,6221.24,1023.74,71285.13
TR,797B,DESPACHO,Overhaul,13124.0,5,-1.0,173.0,167.0,0.6512129380053909,-0.05925925925925926,6.0,1.0,3109.3288409703505,3.1333333333333333,0.0,0.11564879179079773,50286.61,8530.1,0.0,66637.64
TR,797B,DESPACHO,Overhaul,14380.0,2,-7.0,224.0,359.0,0.4879356568364611,-0.05925925925925926,6.0,1.0,3959.222520107239,2.7777777777777777,0.0,0.0128686327077748,46860.92,8432.37,0.0,59174.0
MF,797F,DESPACHO,Overhaul,28898.0,0,-16.0,23.0,18.0,0.33211009174311934,-0.02702702702702703,16.0,2.0,2175.5229357798166,2.2882882882882885,0.043478260869565216,0.5320890784555681,135216.54,7363.14,226.79,144312.33000000002
MA,797F,TERMINADO,Proceso Continuo,35303.0,1,0.0,16.0,22.0,0.03202614379084971,-0.10112359550561797,11.5,2.0,2487.343137254902,2.4831460674157304,0.050806057645334635,0.15602240896358543,104165.84,6774.7300000000005,0.0,110940.57
MA,797F,DESPACHO,Overhaul,8463.0,3,-14.0,30.0,56.0,0.1717868338557994,-0.27927927927927926,11.5,2.0,1865.0125391849529,2.0180180180180183,0.01762632197414806,0.19366509926854752,80551.73000000001,7166.49,2021.83,91058.41
DI,854K,TERMINADO,Overhaul,21081.0,0,-28.0,43.0,10.0,0.16581196581196586,-0.49206349206349204,6.0,1.0,4997.692307692308,4.0,0.0,0.09234625024098708,9681.83,2590.34,0.0,13310.79
MF,797F,TERMINADO,Proceso Continuo,21081.0,2,0.0,21.0,31.0,0.13190184049079753,0.02857142857142857,16.0,2.0,2309.9815950920247,2.0,0.0,0.05449718365443261,77891.94,7217.53,19268.4,104377.87
MA,797B,DESPACHO,Proceso Continuo,6578.0,2,0.0,32.0,58.0,0.7987220447284346,-0.14893617021276595,11.5,2.0,2109.1214057507987,1.6382978723404256,0.010175763182238668,0.08048035424023317,105741.37,7037.56,21584.49,139952.35
MA,797B,DESPACHO,Proceso Continuo,17418.0,7,-13.0,37.0,162.0,0.607051282051282,-0.1919191919191919,11.5,2.0,3046.105769230769,2.5252525252525255,0.019762845849802372,0.23361759768009768,111218.39,7020.88,233.68,122665.17
MA,797F,DESPACHO,Overhaul,14170.0,5,-9.0,24.0,48.0,0.7234323432343236,-0.13978494623655913,11.5,1.0,2526.3267326732675,1.8817204301075268,0.0,0.11624495782911624,57935.9,6817.73,3853.49,73398.5
MO,797B,DESPACHO,Overhaul,21073.0,2,0.0,963.0,3816.0,0.15789473684210525,-0.17857142857142858,32.5,5.0,3918.6835748792273,2.769561478933792,0.0,0.015598325523954813,366336.52,75550.6,1016.53,470938.91
CO,797B,TERMINADO,Proceso Continuo,16139.0,1,0.0,29.0,34.0,0.0566433566433566,0.0,6.0,2.0,4453.688811188811,3.0,0.0,0.022222222222222227,32102.69,6331.94,0.0,38925.67
TR,797B,TERMINADO,Overhaul,6889.0,0,-11.0,190.0,169.0,0.39567567567567563,-0.045112781954887216,6.0,1.0,4262.5594594594595,2.3157894736842106,0.0,0.0034139402560455193,50589.530000000006,8365.17,0.0,61960.47
DI,797B,TERMINADO,Overhaul,18549.0,0,-20.0,85.0,69.0,0.10386266094420596,-0.14285714285714285,8.0,1.0,3525.2618025751076,2.4000000000000004,0.02608695652173913,0.22146433680768443,36401.45,4699.08,912.61,42414.9
MF,797F,DESPACHO,Proceso Continuo,30371.0,5,-1.0,16.0,5.0,0.27241379310344827,0.018867924528301886,16.0,0.0,2757.6275862068965,2.5,0.009023789991796555,0.5150453720508167,78907.13,6420.5,19268.48,104596.11
DI,797B,TERMINADO,Overhaul,3673.0,1,-27.0,95.0,102.0,0.059292035398230115,0.07142857142857142,8.0,1.0,3966.6460176991154,4.0,0.0,0.2672074729596854,29484.03,5102.04,912.61,35498.68
MF,797B,TERMINADO,Overhaul,16551.0,0,-16.0,20.0,111.0,0.6418181818181817,-0.1,10.0,1.0,4116.087878787878,2.6166666666666663,0.0,0.27658578263841427,88709.86,7429.56,233.9,100545.67
CO,797B,DESPACHO,Proceso Continuo,22133.0,1,-4.0,66.0,173.0,0.14204946996466428,0.0,6.0,1.0,4683.628975265017,4.25,0.0,0.12458819309758495,29073.43,6265.53,0.0,35815.12
TR,D11T,DESPACHO,Overhaul,14977.0,0,-4.0,30.0,24.0,0.39734513274336286,-0.025210084033613446,6.0,2.0,4249.668141592921,1.9411764705882355,0.0,0.24353749417792267,17425.88,5034.35,0.0,22638.79
MF,797B,TERMINADO,Proceso Continuo,21089.0,2,0.0,17.0,3.0,0.125,0.018867924528301886,16.0,2.0,2891.2256097560976,4.2075471698113205,0.034454470877768664,0.27306019112822705,126412.21,7286.82,0.0,133699.03
MA,797B,DESPACHO,Overhaul,17010.0,1,-4.0,49.0,69.0,0.4803986710963456,-0.15789473684210525,11.5,2.0,3699.4086378737543,1.6105263157894738,0.028375286041189933,0.0783548017330147,65132.97,6787.51,11566.76,88644.11
MF,797B,DESPACHO,Overhaul,15535.0,0,0.0,86.0,101.0,0.14846625766871158,-0.009174311926605505,16.0,2.0,2677.48773006135,2.1100917431192663,0.03470283207020343,0.23005596814121193,100614.65,7500.61,229.49,108465.05
DI,797F,DESPACHO,Overhaul,24252.0,0,-19.0,91.0,73.0,0.09873417721518978,-0.16666666666666666,8.0,1.0,3084.759493670886,3.111111111111111,0.059178743961352656,0.4204172526957337,29657.37,5347.91,900.63,36382.07
TR,797B,DESPACHO,Overhaul,14213.0,0,-15.0,183.0,231.0,0.48432432432432443,-0.07971014492753623,6.0,2.0,2723.8513513513517,2.3768115942028984,0.0,0.05593073336494389,57972.88,8372.98,1248.62,67594.48
DI,797F,DESPACHO,Overhaul,21081.0,0,-20.0,85.0,68.0,0.02426778242677829,-0.07216494845360824,8.0,1.0,2672.2594142259413,2.3917525773195876,0.026445540116539667,0.381462110646211,28482.98,5402.36,939.89,39746.63
MO,797F,DESPACHO,Overhaul,10076.0,0,-18.0,806.0,1363.0,0.15560928433268867,0.04985754985754986,27.5,3.0,2852.2638164754953,2.868945868945869,0.0,0.01497478489410875,427506.36,47577.2,457.23,480007.93
MA,797F,DESPACHO,Proceso Continuo,11342.0,10,0.0,63.0,127.0,0.012179487179487216,-0.15789473684210525,10.5,1.0,1862.695512820513,2.463157894736842,0.028375286041189933,0.07478632478632478,90309.67,6993.54,1905.12,99208.33
TR,D11T,DESPACHO,Overhaul,12007.0,0,-11.0,37.0,226.0,-0.031746031746031744,-0.047619047619047616,0.0,0.0,5004.833333333333,3.333333333333333,0.0,0.0,13289.65,2860.14,0.0,16149.79
MF,793F,DESPACHO,Overhaul,25000.0,3,0.0,102.0,99.0,0.7018867924528301,0.020202020202020204,0.0,0.0,2889.97358490566,2.303030303030303,0.02766798418972332,0.09572989076464747,62557.25,6066.18,1519.99,74053.17000000001
MA,797B,TERMINADO,Proceso Continuo,16051.0,1,0.0,65.0,193.0,0.04916943521594688,-0.1111111111111111,10.5,1.0,1637.9036544850499,1.3,0.0,0.1496124031007752,88495.91,6791.42,0.0,95287.33
TR,797F,DESPACHO,Overhaul,9921.0,0,-9.0,215.0,445.259,1.296132596685083,20.166666666666668,6.0,0.0,3302.3453038674033,3.0,0.0,0.16395754579819716,69182.04000000001,8225.86,0.0,79485.15
MA,797B,DESPACHO,Proceso Continuo,17418.0,3,0.0,85.0,266.0,-0.08197674418604647,-0.13978494623655913,21.0,1.0,1610.4825581395348,1.8064516129032258,0.044880785413744746,0.14511933904528762,72146.19,7756.71,1112.27,81015.17000000001
MO,797B,DESPACHO,Overhaul,12150.0,1,1.0,1000.0,3547.0,0.09913882190837071,-0.12709359605911327,23.0,2.0,4152.982035928144,2.8292682926829267,0.0,0.0021525576298383623,422834.44,66963.86,1238.41,519601.63
TR,797F,DESPACHO,Overhaul,16774.0,2,-2.0,220.0,435.0,3.244314868804665,-0.023076923076923078,3.5,1.0,4706.239067055393,3.8384615384615386,0.0,0.011337868480725623,84604.57,8273.119999999999,0.0,99273.64
TR,797F,DESPACHO,Overhaul,15895.0,0,-3.0,226.0,430.0,3.136312849162011,-0.08633093525179857,6.0,1.0,4042.7932960893854,2.2014388489208634,0.0,0.12588734405847019,62823.91,8071.67,0.0,74997.81
MA,797B,DESPACHO,Overhaul,14966.0,2,-10.0,26.0,57.0,0.49342560553633225,0.012658227848101266,11.5,2.0,2296.8062283737027,2.0,0.0,0.04313725490196079,63127.98,6525.75,12854.96,85195.39
TR,797F,DESPACHO,Overhaul,11789.0,0,-27.0,227.0,445.0,0.8770053475935828,-0.09929078014184398,6.0,1.0,4218.358288770053,2.7659574468085104,0.0,0.08758619476498734,58672.270000000004,8743.54,0.0,71858.89
MF,797B,TERMINADO,Proceso Continuo,15703.0,2,-2.0,18.0,9.0,0.13251533742331284,-0.02702702702702703,16.0,2.0,2321.269938650307,2.099099099099099,0.008617312965139052,0.4009094822946938,195266.51,7472.3,0.0,202738.81
MF,797B,DESPACHO,Proceso Continuo,20682.0,4,-1.0,23.0,13.0,0.5374149659863946,0.018867924528301886,16.0,0.0,2469.714285714286,2.5,0.05209187858900738,0.38743734335839597,82709.41,6738.82,0.0,91373.03
MO,797F,DESPACHO,Overhaul,13909.0,0,14.0,778.0,1720.0,0.2742099898063201,0.021148036253776436,27.5,2.0,3774.25622022234,3.2352024922118376,0.0,0.00938516221734856,465997.11000000004,45355.83,268.01,526531.35
DI,854K,DESPACHO,Overhaul,25001.0,2,-20.0,54.0,29.0,-0.017391304347826025,-0.2,5.0,1.0,2487.0108695652175,1.85,0.0,0.6852275616577677,12894.46,2077.49,749.78,15721.730000000001
MF,797B,DESPACHO,Proceso Continuo,20636.0,0,0.0,18.0,6.0,0.10870870870870868,0.0,10.5,1.0,2125.813813813814,2.1944444444444446,0.008454106280193236,0.1727227227227227,170485.16,7632.75,0.0,200796.56
MA,797B,DESPACHO,Overhaul,18127.0,3,0.0,47.0,46.0,0.5811074918566774,-0.09090909090909091,11.5,2.0,1493.3485342019544,1.6136363636363635,0.0,0.1237785016286645,74018.51999999999,7090.169999999999,13533.32,98571.81
TR,797B,DESPACHO,Overhaul,15938.0,0,0.0,196.0,203.0,0.4000000000000001,-0.015503875968992248,6.0,1.0,3634.369791666667,3.0,0.0,0.04733187134502924,50523.259999999995,8684.73,0.0,62752.81
CO,793D,DESPACHO,Overhaul,17697.0,0,-11.0,136.0,52.0,0.13606557377049175,-0.06666666666666667,6.0,1.0,3234.4754098360654,2.333333333333333,0.0,0.004610655737704918,16341.9,2850.71,0.0,19433.21
DI,797F,DESPACHO,Overhaul,18928.0,2,-16.0,91.0,34.0,0.005882352941176495,0.0,15.0,2.0,4070.96218487395,2.066666666666667,0.002898550724637681,0.4151260504201681,67590.4,5059.23,947.45,73797.58
TR,797B,DESPACHO,Overhaul,18342.0,0,-9.0,175.0,179.0,0.5361930294906166,-0.08633093525179857,6.0,2.0,4652.300268096515,3.3597122302158278,0.0,0.023523957346449232,49537.49,8640.13,0.0,62456.29
TR,797B,DESPACHO,Overhaul,15905.0,1,-28.0,177.0,178.0,0.5346260387811634,-0.045112781954887216,6.0,2.0,4047.470914127424,3.233082706766917,0.0,0.13643975474234987,44909.7,8460.79,0.0,57216.08
DI,797B,DESPACHO,Overhaul,13869.0,0,-16.0,88.0,67.0,0.12995780590717304,-0.1,16.0,3.0,1736.291139240506,1.88,0.08652173913043479,0.4571729957805907,36273.26,5041.51,0.0,41956.37
DI,797B,DESPACHO,Overhaul,21915.0,4,-24.0,80.0,69.0,0.11348837209302329,-0.0425531914893617,8.0,2.0,4333.260465116279,3.734042553191489,0.002312673450508788,0.2864793281653747,23875.34,4448.4,0.0,28323.74
MF,797F,DESPACHO,Overhaul,13166.0,0,-2.0,98.0,98.0,0.5025787965616045,-0.14960629921259844,16.0,2.0,1792.1260744985673,2.3307086614173227,0.02156795617939062,0.2558091144767362,147951.5,8026.93,229.49,159808.8
MO,797F,DESPACHO,Overhaul,11051.0,4,0.0,765.0,1621.0,0.8503114518447532,0.09023668639053255,25.5,2.0,3864.4008810572686,3.1272189349112427,0.0,0.013022644717520673,310510.04000000004,49812.26,11655.9,399107.4
MA,797B,DESPACHO,Overhaul,16775.0,0,0.0,23.0,81.0,0.5036585365853659,-0.06976744186046512,10.5,1.0,3374.6341463414633,2.8604651162790695,0.053083923154701715,0.19495703180716017,59817.329999999994,7656.1,3279.1800000000003,74762.61
MA,797B,TERMINADO,Proceso Continuo,15889.0,6,-32.0,25.0,56.0,0.291029900332226,-0.047619047619047616,10.5,1.0,2223.229235880399,2.75,0.03209109730848861,0.1186046511627907,59490.71,6899.27,2302.22,70336.3
DI,854G,DESPACHO,Overhaul,15994.0,1,-24.0,13.0,26.0,1.0054054054054056,0.0,8.0,1.0,3743.614864864865,2.333333333333333,0.0,0.4779294096728307,8768.96,3392.33,0.0,13492.61
MF,797F,DESPACHO,Proceso Continuo,15240.0,1,-1.0,19.0,4.0,0.1695906432748538,-0.24475524475524477,16.0,0.0,4112.245614035088,2.895104895104895,0.012769838856795378,0.16388888888888886,176173.55,7839.04,0.0,184734.39
TR,797B,DESPACHO,Overhaul,16747.0,3,-19.0,181.0,215.0,0.6777464788732395,-0.03787878787878788,6.0,1.0,3922.250704225352,2.878787878787879,0.0,0.0676056338028169,55873.94,8043.51,0.0,68713.41
MF,797F,DESPACHO,Proceso Continuo,22615.0,0,-1.0,16.0,4.0,0.14473684210526316,-0.1,0.0,0.0,3606.421052631579,2.0,0.0,0.09637580794090492,75273.13,6968.03,0.0,82241.16
TR,797B,DESPACHO,Overhaul,15494.0,2,-10.0,120.0,139.0,0.9297587131367291,-0.05925925925925926,6.0,1.0,4272.9919571045575,3.822222222222222,0.0,0.032211897034812226,45693.8,8626.98,0.0,61923.74
TR,797F,DESPACHO,Overhaul,11095.0,0,-6.0,239.0,482.0,1.8232018561484917,-0.045112781954887216,6.0,1.0,3918.800464037123,2.8646616541353382,0.0,0.011540839724989193,74447.81,9753.6,0.0,87469.56
